======================================================================
Latent COT Dynamical Systems Analysis
======================================================================
Output directory: results\codi_gpt2\20260416_010237

[Step 1] Loading model...
 Loading weights:   0%|          | 0/154 [00:00<?, ?it/s] Loading weights: 100%|##########| 154/154 [00:00<00:00, 10216.74it/s]
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Passing `generation_config` together with generation-related arguments=({'num_return_sequences', 'use_cache'}) is deprecated and will be removed in future versions. Please pass either a `generation_config` object OR all generation parameters explicitly, but not both.
Loaded codi model from checkpoints/codi

[Step 2] Running inference on dataset...

GSM8K concept distribution (full train+test split, 8792 rows):
  Geometry                      : 210
  Rates & Speed                 : 675
  Percentages & Ratios          : 1266
  Money & Pricing               : 2741
  Fractions & Decimals          : 1045
  Multiplication & Division     : 224
  Arithmetic & Multi-step       : 2631
  WARNING: concept 'Geometry' has only 210 samples (quota=2858); using all 210
  WARNING: concept 'Rates & Speed' has only 675 samples (quota=2857); using all 675
  WARNING: concept 'Percentages & Ratios' has only 1266 samples (quota=2857); using all 1266
  WARNING: concept 'Money & Pricing' has only 2741 samples (quota=2857); using all 2741
  WARNING: concept 'Fractions & Decimals' has only 1045 samples (quota=2857); using all 1045
  WARNING: concept 'Multiplication & Division' has only 224 samples (quota=2857); using all 224
  WARNING: concept 'Arithmetic & Multi-step' has only 2631 samples (quota=2857); using all 2631

Stratified sample counts (total=8792):
  Geometry                      : 210
  Rates & Speed                 : 675
  Percentages & Ratios          : 1266
  Money & Pricing               : 2741
  Fractions & Decimals          : 1045
  Multiplication & Division     : 224
  Arithmetic & Multi-step       : 2631
[1/8792] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[6903/8792] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[6904/8792] Label=Money & Pricing              Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[6905/8792] Label=Arithmetic & Multi-step      Expected=130.0, Predicted=220.0, Correct=False, Latent shape=torch.Size([6, 768])
[6906/8792] Label=Money & Pricing              Expected=75.0, Predicted=75.0, Correct=True, Latent shape=torch.Size([6, 768])
[6907/8792] Label=Fractions & Decimals         Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[6908/8792] Label=Arithmetic & Multi-step      Expected=56.0, Predicted=280.0, Correct=False, Latent shape=torch.Size([6, 768])
[6909/8792] Label=Rates & Speed                Expected=10.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[6910/8792] Label=Arithmetic & Multi-step      Expected=9.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
[6911/8792] Label=Money & Pricing              Expected=3600.0, Predicted=3600.0, Correct=True, Latent shape=torch.Size([6, 768])
[6912/8792] Label=Fractions & Decimals         Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[6913/8792] Label=Money & Pricing              Expected=13000.0, Predicted=15000.0, Correct=False, Latent shape=torch.Size([6, 768])
[6914/8792] Label=Fractions & Decimals         Expected=675.0, Predicted=765.0, Correct=False, Latent shape=torch.Size([6, 768])
[6915/8792] Label=Rates & Speed                Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[6916/8792] Label=Arithmetic & Multi-step      Expected=1200.0, Predicted=1200.0, Correct=True, Latent shape=torch.Size([6, 768])
[6917/8792] Label=Percentages & Ratios         Expected=525.0, Predicted=525.0, Correct=True, Latent shape=torch.Size([6, 768])
[6918/8792] Label=Money & Pricing              Expected=4.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[6919/8792] Label=Money & Pricing              Expected=131.0, Predicted=141.0, Correct=False, Latent shape=torch.Size([6, 768])
[6920/8792] Label=Money & Pricing              Expected=150.0, Predicted=150.0, Correct=True, Latent shape=torch.Size([6, 768])
[6921/8792] Label=Money & Pricing              Expected=18.0, Predicted=18.0, Correct=True, Latent shape=torch.Size([6, 768])
[6922/8792] Label=Percentages & Ratios         Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
[6923/8792] Label=Percentages & Ratios         Expected=40.0, Predicted=60.0, Correct=False, Latent shape=torch.Size([6, 768])
[6924/8792] Label=Arithmetic & Multi-step      Expected=39.0, Predicted=39.0, Correct=True, Latent shape=torch.Size([6, 768])
[6925/8792] Label=Money & Pricing              Expected=50.0, Predicted=50.0, Correct=True, Latent shape=torch.Size([6, 768])
[6926/8792] Label=Arithmetic & Multi-step      Expected=150.0, Predicted=30.0, Correct=False, Latent shape=torch.Size([6, 768])
[6927/8792] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[6928/8792] Label=Arithmetic & Multi-step      Expected=16.0, Predicted=32.0, Correct=False, Latent shape=torch.Size([6, 768])
[6929/8792] Label=Money & Pricing              Expected=10.0, Predicted=27.5, Correct=False, Latent shape=torch.Size([6, 768])
[6930/8792] Label=Money & Pricing              Expected=28.0, Predicted=29.0, Correct=False, Latent shape=torch.Size([6, 768])
[6931/8792] Label=Money & Pricing              Expected=291.0, Predicted=36.0, Correct=False, Latent shape=torch.Size([6, 768])
[6932/8792] Label=Arithmetic & Multi-step      Expected=43.0, Predicted=43.0, Correct=True, Latent shape=torch.Size([6, 768])
[6933/8792] Label=Money & Pricing              Expected=42.0, Predicted=42.0, Correct=True, Latent shape=torch.Size([6, 768])
[6934/8792] Label=Percentages & Ratios         Expected=150.0, Predicted=150.0, Correct=True, Latent shape=torch.Size([6, 768])
[6935/8792] Label=Arithmetic & Multi-step      Expected=13.0, Predicted=13.0, Correct=True, Latent shape=torch.Size([6, 768])
[6936/8792] Label=Money & Pricing              Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[6937/8792] Label=Arithmetic & Multi-step      Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[6938/8792] Label=Money & Pricing              Expected=4.0, Predicted=6.67, Correct=False, Latent shape=torch.Size([6, 768])
[6939/8792] Label=Money & Pricing              Expected=93.0, Predicted=93.0, Correct=True, Latent shape=torch.Size([6, 768])
[6940/8792] Label=Money & Pricing              Expected=60.0, Predicted=60.0, Correct=True, Latent shape=torch.Size([6, 768])
[6941/8792] Label=Multiplication & Division    Expected=18.0, Predicted=18.0, Correct=True, Latent shape=torch.Size([6, 768])
[6942/8792] Label=Money & Pricing              Expected=21.0, Predicted=21.0, Correct=True, Latent shape=torch.Size([6, 768])
[6943/8792] Label=Arithmetic & Multi-step      Expected=58.0, Predicted=66.0, Correct=False, Latent shape=torch.Size([6, 768])
[6944/8792] Label=Money & Pricing              Expected=130.0, Predicted=130.0, Correct=True, Latent shape=torch.Size([6, 768])
[6945/8792] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=14.0, Correct=False, Latent shape=torch.Size([6, 768])
[6946/8792] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[6947/8792] Label=Percentages & Ratios         Expected=366.0, Predicted=366.0, Correct=True, Latent shape=torch.Size([6, 768])
[6948/8792] Label=Money & Pricing              Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[6949/8792] Label=Percentages & Ratios         Expected=99.0, Predicted=99.0, Correct=True, Latent shape=torch.Size([6, 768])
[6950/8792] Label=Fractions & Decimals         Expected=75.0, Predicted=75.0, Correct=True, Latent shape=torch.Size([6, 768])
[6951/8792] Label=Arithmetic & Multi-step      Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[6952/8792] Label=Fractions & Decimals         Expected=90.0, Predicted=95.0, Correct=False, Latent shape=torch.Size([6, 768])
[6953/8792] Label=Arithmetic & Multi-step      Expected=204.0, Predicted=204.0, Correct=True, Latent shape=torch.Size([6, 768])
[6954/8792] Label=Arithmetic & Multi-step      Expected=64.0, Predicted=59.0, Correct=False, Latent shape=torch.Size([6, 768])
[6955/8792] Label=Percentages & Ratios         Expected=240.0, Predicted=240.0, Correct=True, Latent shape=torch.Size([6, 768])
[6956/8792] Label=Money & Pricing              Expected=9.0, Predicted=15.0, Correct=False, Latent shape=torch.Size([6, 768])
[6957/8792] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[6958/8792] Label=Geometry                     Expected=21600.0, Predicted=21600.0, Correct=True, Latent shape=torch.Size([6, 768])
[6959/8792] Label=Arithmetic & Multi-step      Expected=22.0, Predicted=40.0, Correct=False, Latent shape=torch.Size([6, 768])
[6960/8792] Label=Fractions & Decimals         Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[6961/8792] Label=Fractions & Decimals         Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[6962/8792] Label=Multiplication & Division    Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[6963/8792] Label=Money & Pricing              Expected=63.0, Predicted=27.0, Correct=False, Latent shape=torch.Size([6, 768])
[6964/8792] Label=Arithmetic & Multi-step      Expected=70.0, Predicted=70.0, Correct=True, Latent shape=torch.Size([6, 768])
[6965/8792] Label=Percentages & Ratios         Expected=270.0, Predicted=270.0, Correct=True, Latent shape=torch.Size([6, 768])
[6966/8792] Label=Money & Pricing              Expected=3.0, Predicted=18.0, Correct=False, Latent shape=torch.Size([6, 768])
[6967/8792] Label=Percentages & Ratios         Expected=46.0, Predicted=46.0, Correct=True, Latent shape=torch.Size([6, 768])
[6968/8792] Label=Percentages & Ratios         Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[6969/8792] Label=Arithmetic & Multi-step      Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[6970/8792] Label=Money & Pricing              Expected=17.0, Predicted=15.0, Correct=False, Latent shape=torch.Size([6, 768])
[6971/8792] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=17.0, Correct=False, Latent shape=torch.Size([6, 768])
[6972/8792] Label=Percentages & Ratios         Expected=94.0, Predicted=66.0, Correct=False, Latent shape=torch.Size([6, 768])
[6973/8792] Label=Multiplication & Division    Expected=84.0, Predicted=90.0, Correct=False, Latent shape=torch.Size([6, 768])
[6974/8792] Label=Percentages & Ratios         Expected=17.0, Predicted=17.0, Correct=True, Latent shape=torch.Size([6, 768])
[6975/8792] Label=Money & Pricing              Expected=14.0, Predicted=28.0, Correct=False, Latent shape=torch.Size([6, 768])
[6976/8792] Label=Money & Pricing              Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[6977/8792] Label=Money & Pricing              Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[6978/8792] Label=Rates & Speed                Expected=32.0, Predicted=32.0, Correct=True, Latent shape=torch.Size([6, 768])
[6979/8792] Label=Rates & Speed                Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[6980/8792] Label=Money & Pricing              Expected=126.0, Predicted=126.0, Correct=True, Latent shape=torch.Size([6, 768])
[6981/8792] Label=Money & Pricing              Expected=760.0, Predicted=715.0, Correct=False, Latent shape=torch.Size([6, 768])
[6982/8792] Label=Money & Pricing              Expected=22.0, Predicted=18.0, Correct=False, Latent shape=torch.Size([6, 768])
[6983/8792] Label=Multiplication & Division    Expected=11800.0, Predicted=11800.0, Correct=True, Latent shape=torch.Size([6, 768])
[6984/8792] Label=Percentages & Ratios         Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[6985/8792] Label=Arithmetic & Multi-step      Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[6986/8792] Label=Money & Pricing              Expected=240.0, Predicted=240.0, Correct=True, Latent shape=torch.Size([6, 768])
[6987/8792] Label=Fractions & Decimals         Expected=2175.0, Predicted=2455.0, Correct=False, Latent shape=torch.Size([6, 768])
[6988/8792] Label=Money & Pricing              Expected=10.0, Predicted=10.5, Correct=False, Latent shape=torch.Size([6, 768])
[6989/8792] Label=Arithmetic & Multi-step      Expected=160.0, Predicted=160.0, Correct=True, Latent shape=torch.Size([6, 768])
[6990/8792] Label=Money & Pricing              Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[6991/8792] Label=Money & Pricing              Expected=280.0, Predicted=280.0, Correct=True, Latent shape=torch.Size([6, 768])
[6992/8792] Label=Money & Pricing              Expected=200.0, Predicted=360.0, Correct=False, Latent shape=torch.Size([6, 768])
[6993/8792] Label=Rates & Speed                Expected=72.0, Predicted=72.0, Correct=True, Latent shape=torch.Size([6, 768])
[6994/8792] Label=Fractions & Decimals         Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[6995/8792] Label=Money & Pricing              Expected=584.0, Predicted=575.0, Correct=False, Latent shape=torch.Size([6, 768])
[6996/8792] Label=Fractions & Decimals         Expected=108.0, Predicted=108.0, Correct=True, Latent shape=torch.Size([6, 768])
[6997/8792] Label=Money & Pricing              Expected=1.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[6998/8792] Label=Rates & Speed                Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[6999/8792] Label=Percentages & Ratios         Expected=32.0, Predicted=34.0, Correct=False, Latent shape=torch.Size([6, 768])
[7000/8792] Label=Arithmetic & Multi-step      Expected=40.0, Predicted=40.6, Correct=False, Latent shape=torch.Size([6, 768])
[7001/8792] Label=Geometry                     Expected=60.0, Predicted=1.0, Correct=False, Latent shape=torch.Size([6, 768])
[7002/8792] Label=Arithmetic & Multi-step      Expected=32.0, Predicted=32.0, Correct=True, Latent shape=torch.Size([6, 768])
[7003/8792] Label=Fractions & Decimals         Expected=1.0, Predicted=1.0, Correct=True, Latent shape=torch.Size([6, 768])
[7004/8792] Label=Rates & Speed                Expected=68.0, Predicted=58.0, Correct=False, Latent shape=torch.Size([6, 768])
[7005/8792] Label=Money & Pricing              Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[7006/8792] Label=Money & Pricing              Expected=72.0, Predicted=42.0, Correct=False, Latent shape=torch.Size([6, 768])
[7007/8792] Label=Arithmetic & Multi-step      Expected=35.0, Predicted=35.0, Correct=True, Latent shape=torch.Size([6, 768])
[7008/8792] Label=Arithmetic & Multi-step      Expected=8.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[7009/8792] Label=Money & Pricing              Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[7010/8792] Label=Arithmetic & Multi-step      Expected=35.0, Predicted=35.0, Correct=True, Latent shape=torch.Size([6, 768])
[7011/8792] Label=Percentages & Ratios         Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[7012/8792] Label=Money & Pricing              Expected=66.0, Predicted=54.0, Correct=False, Latent shape=torch.Size([6, 768])
[7013/8792] Label=Percentages & Ratios         Expected=3275.0, Predicted=3125.0, Correct=False, Latent shape=torch.Size([6, 768])
[7014/8792] Label=Arithmetic & Multi-step      Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
[7015/8792] Label=Percentages & Ratios         Expected=15.0, Predicted=25.0, Correct=False, Latent shape=torch.Size([6, 768])
[7016/8792] Label=Arithmetic & Multi-step      Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[7017/8792] Label=Arithmetic & Multi-step      Expected=78.0, Predicted=103.0, Correct=False, Latent shape=torch.Size([6, 768])
[7018/8792] Label=Arithmetic & Multi-step      Expected=10.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[7019/8792] Label=Money & Pricing              Expected=60.0, Predicted=90.0, Correct=False, Latent shape=torch.Size([6, 768])
[7020/8792] Label=Arithmetic & Multi-step      Expected=76.0, Predicted=76.0, Correct=True, Latent shape=torch.Size([6, 768])
[7021/8792] Label=Percentages & Ratios         Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[7022/8792] Label=Arithmetic & Multi-step      Expected=231.0, Predicted=241.0, Correct=False, Latent shape=torch.Size([6, 768])
[7023/8792] Label=Money & Pricing              Expected=5.0, Predicted=3.67, Correct=False, Latent shape=torch.Size([6, 768])
[7024/8792] Label=Percentages & Ratios         Expected=342.0, Predicted=342.0, Correct=True, Latent shape=torch.Size([6, 768])
[7025/8792] Label=Money & Pricing              Expected=300.0, Predicted=300.0, Correct=True, Latent shape=torch.Size([6, 768])
[7026/8792] Label=Rates & Speed                Expected=74.0, Predicted=112.0, Correct=False, Latent shape=torch.Size([6, 768])
[7027/8792] Label=Arithmetic & Multi-step      Expected=119.0, Predicted=119.0, Correct=True, Latent shape=torch.Size([6, 768])
[7028/8792] Label=Fractions & Decimals         Expected=45.0, Predicted=37.0, Correct=False, Latent shape=torch.Size([6, 768])
[7029/8792] Label=Fractions & Decimals         Expected=350.0, Predicted=495.0, Correct=False, Latent shape=torch.Size([6, 768])
[7030/8792] Label=Money & Pricing              Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[7031/8792] Label=Geometry                     Expected=165.0, Predicted=305.0, Correct=False, Latent shape=torch.Size([6, 768])
[7032/8792] Label=Fractions & Decimals         Expected=1.0, Predicted=1.0, Correct=True, Latent shape=torch.Size([6, 768])
[7033/8792] Label=Money & Pricing              Expected=53.0, Predicted=53.0, Correct=True, Latent shape=torch.Size([6, 768])
[7034/8792] Label=Rates & Speed                Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[7035/8792] Label=Money & Pricing              Expected=49.0, Predicted=48.0, Correct=False, Latent shape=torch.Size([6, 768])
[7036/8792] Label=Fractions & Decimals         Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[7037/8792] Label=Arithmetic & Multi-step      Expected=90.0, Predicted=90.0, Correct=True, Latent shape=torch.Size([6, 768])
[7038/8792] Label=Percentages & Ratios         Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[7039/8792] Label=Percentages & Ratios         Expected=50.0, Predicted=0.0, Correct=False, Latent shape=torch.Size([6, 768])
[7040/8792] Label=Arithmetic & Multi-step      Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[7041/8792] Label=Money & Pricing              Expected=16.0, Predicted=120.0, Correct=False, Latent shape=torch.Size([6, 768])
